repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
liam-hq/liam,AI,3406,♻️(backend): Remove routeToAgent LLM classification system,MH4GF,2025-09-09T09:34:14+00:00,4,193,197,medium,3,False,,human_save,clean_pass,True,False,0,1.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3405,♻️ Improve validateInitialSchemaNode test,FunamaYukina,2025-09-09T08:27:27+00:00,24,71,95,small,2,False,,human_save,clean_pass,True,False,0,1.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3400,✨(agent): Add streaming utilities and improve error handling,MH4GF,2025-09-09T07:54:53+00:00,174,214,388,medium,8,False,,human_save,clean_pass,True,False,1,4.4,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3402,♻️(agent): Refactor agent package exports and simplify test structure,MH4GF,2025-09-09T07:29:19+00:00,64,791,855,large,14,False,,human_save,clean_pass,True,False,0,2.4,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3399,Remove SQL truncation in validation error formatting,devin-ai-integration,2025-09-09T07:26:08+00:00,8,12,20,small,2,False,,human_save,clean_pass,True,False,0,4.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3374,Fix: Enable useExhaustiveDependencies rule and fix all Hook dependency violations (app package),liam-claude-code-action-bot,2025-09-09T06:23:51+00:00,114,80,194,medium,13,False,,human_save,clean_pass,True,False,0,41.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3401,feat: improve useStream sessionStorage with useSyncExternalStore,devin-ai-integration,2025-09-09T06:22:29+00:00,71,13,84,small,2,False,,human_save,clean_pass,True,False,0,2.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3403,⬆️ Update LangChain dependencies to support improved tool calling,junkisai,2025-09-09T06:20:48+00:00,42,42,84,small,3,False,,escape,clean_pass,True,True,0,0.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3396,fix(agent): improve QA agent SQL generation to prevent constraint violations,MH4GF,2025-09-09T05:19:10+00:00,131,8,139,medium,2,False,,human_save,clean_pass,True,False,0,2.6,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3398,chore: Change Renovate lockfile maintenance schedule to Tuesday,devin-ai-integration,2025-09-09T03:28:04+00:00,2,1,0,,1,False,,,,False,False,0,0.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3397,Temporarily disable fumadocs renovate updates due to Zod v4 conflicts,devin-ai-integration,2025-09-09T03:14:16+00:00,2,1,0,,1,False,,,,False,False,0,0.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3359,feat: implement validateInitialSchemaNode with state-based validation,FunamaYukina,2025-09-09T02:58:06+00:00,462,11,473,medium,8,False,,human_save,clean_pass,True,False,1,86.4,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3349,refactor(agent): split QA agent validation workflow and introduce test execution tool,MH4GF,2025-09-09T03:03:14+00:00,593,897,1490,large,11,False,,human_save,clean_pass,True,False,0,91.5,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3395,feat: create useSessionNavigation custom hook to consolidate sessionStorage processing,devin-ai-integration,2025-09-09T02:53:46+00:00,41,78,119,medium,4,False,,human_save,clean_pass,True,False,0,0.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3388,feat(agent): add SQL syntax validation to saveTestcaseTool,MH4GF,2025-09-09T01:03:41+00:00,19,0,19,small,1,False,,human_save,clean_pass,True,False,0,17.8,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3393,fix(agent): improve UUID generation in QA test case prompts,MH4GF,2025-09-08T12:43:09+00:00,26,7,33,small,1,False,,human_save,clean_pass,True,False,0,2.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3385,refactor: remove undefined from AnalyzedRequirementsAnnotationType and add default values,devin-ai-integration,2025-09-08T12:25:05+00:00,63,39,102,medium,14,False,,human_save,clean_pass,True,False,0,5.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3392,feat: add .env.local support to agent scriptUtils,MH4GF,2025-09-08T09:54:25+00:00,2,1,3,small,1,False,,human_save,clean_pass,True,False,0,0.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3386,feat: remove /app prefix and restructure directory layout,hoshinotsuyoshi,2025-09-08T08:43:34+00:00,204,218,422,medium,58,False,,human_save,clean_pass,True,False,0,1.8,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3390,🐛 Fix SSR error in useStream hook,junkisai,2025-09-08T08:19:39+00:00,11,13,24,small,1,False,,human_save,clean_pass,True,False,1,0.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3384,chore: remove unused vectorstore index.ts file,devin-ai-integration,2025-09-08T07:56:57+00:00,0,2,2,small,2,False,,human_save,clean_pass,True,False,0,1.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3387,fix(storybook): Add appDirectory config for Next.js App Router support,FunamaYukina,2025-09-08T07:56:04+00:00,3,0,3,small,1,False,,human_save,clean_pass,True,False,0,0.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3382,feat: migrate renovate-review workflow to v1+ format,devin-ai-integration,2025-09-08T06:14:59+00:00,5,3,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3350,Consolidate AnalyzedRequirements type definitions,devin-ai-integration,2025-09-08T05:50:23+00:00,35,30,65,small,5,False,,human_save,clean_pass,True,False,0,70.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3383,🐛 Fix initial message display delay in design sessions,junkisai,2025-09-08T05:44:34+00:00,171,69,240,medium,18,False,,human_save,clean_pass,True,False,0,0.7,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3341,refactor: dismantle chat/workflow/ directory structure,MH4GF,2025-09-08T05:24:37+00:00,124,125,249,medium,53,False,,human_save,clean_pass,True,False,0,72.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3335,✨(pglite): Add pgTAP extension bundle integration for PGlite,MH4GF,2025-09-08T04:59:55+00:00,172,0,172,medium,5,False,,human_save,clean_pass,True,False,1,91.8,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3357,Remove testCaseId field from dmlOperation objects in seed.sql,devin-ai-integration,2025-09-08T04:19:47+00:00,0,3,3,small,1,False,,human_save,clean_pass,True,False,0,66.1,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3369,chore(deps): update dependency @testing-library/jest-dom to v6.8.0,renovate,2025-09-08T04:05:25+00:00,19,6,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3362,fix(deps): update dependency @xyflow/react to v12.8.4,renovate,2025-09-08T04:01:45+00:00,10,10,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3371,fix(deps): update dependency react-resizable-panels to v3.0.5,renovate,2025-09-08T03:49:27+00:00,6,6,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3358,Remove unused GitHub webhook route and related code,devin-ai-integration,2025-09-08T03:46:58+00:00,2,428,430,medium,5,False,,human_save,clean_pass,True,False,0,65.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3378,chore(deps): lock file maintenance,renovate,2025-09-08T03:32:15+00:00,740,999,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3379,🔧 Update Claude Code Action to v1.0.5,hoshinotsuyoshi,2025-09-08T03:09:56+00:00,4,4,8,small,3,False,,human_save,clean_pass,True,False,0,0.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3370,chore(deps): update dependency fs-extra to v11.3.1,renovate,2025-09-08T02:38:44+00:00,9,9,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3367,chore(deps): update actions/checkout action to v4.3.0,renovate,2025-09-08T02:36:30+00:00,16,16,0,,13,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3368,chore(deps): update actions/github-script action to v7.1.0,renovate,2025-09-08T02:35:11+00:00,2,2,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3365,fix(deps): update dependency yoctocolors to v2.1.2,renovate,2025-09-08T02:32:30+00:00,9,9,0,,3,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3364,fix(deps): update dependency react-syntax-highlighter to v15.6.3,renovate,2025-09-08T02:32:30+00:00,6,6,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3360,chore(deps): update anthropics/claude-code-action digest,renovate,2025-09-08T02:23:55+00:00,3,3,0,,3,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3375,[2025/09/08] License Report Update,liam-license-ci-trigger,2025-09-08T02:26:36+00:00,66,77,143,medium,1,False,,human_save,clean_pass,True,False,0,2.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3373,Fix: Enable useExhaustiveDependencies rule and fix all Hook dependency violations (erd-core package),liam-claude-code-action-bot,2025-09-08T02:18:03+00:00,11,10,21,small,9,False,,human_save,clean_pass,True,False,0,13.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3366,🔧 chore: set `save-exact=true` to install packages with exact versions,tnyo43,2025-09-08T00:30:34+00:00,1,0,1,small,1,False,,human_save,clean_pass,True,False,0,41.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3363,fix(deps): update dependency langsmith to v0.3.63,renovate,2025-09-06T05:06:10+00:00,40,9,0,,3,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3243,✨ feat(command palette): display CommandPreview when command options are selected,tnyo43,2025-09-06T04:52:33+00:00,125,2,127,medium,5,False,,human_save,clean_pass,True,False,1,143.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3361,fix(deps): update dependency @modelcontextprotocol/sdk to v1.17.4,renovate,2025-09-06T02:39:59+00:00,9,9,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3356,remove npm token,MH4GF,2025-09-05T09:44:21+00:00,0,1,1,small,1,False,,human_save,clean_pass,True,False,0,0.1,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3325,Refactor QA agent to use map-reduce pattern for testcase generation,MH4GF,2025-09-05T09:41:31+00:00,656,483,1139,large,26,False,,human_save,failed,True,False,0,27.7,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3355,Version Packages,liam-changeset-ci-trigger,2025-09-05T09:20:03+00:00,18,8,26,small,7,False,,human_save,clean_pass,True,False,0,0.0,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3354,publish neverthrow package,MH4GF,2025-09-05T09:14:49+00:00,19,3,22,small,3,False,,human_save,clean_pass,True,False,0,0.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3353,fix repository info,hoshinotsuyoshi,2025-09-05T08:48:43+00:00,12,0,12,small,3,False,,human_save,failed,True,False,0,0.1,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3352,🔧 Add npm update workaround for trusted publishing in release workflow,hoshinotsuyoshi,2025-09-05T08:37:43+00:00,7,0,7,small,1,False,,human_save,clean_pass,True,False,1,0.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3344,feat: add integration test for invokeSaveArtifactToolNode,devin-ai-integration,2025-09-05T08:32:18+00:00,97,0,97,small,1,False,,human_save,clean_pass,True,False,1,3.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3343,Version Packages,liam-changeset-ci-trigger,2025-09-05T07:47:53+00:00,29,11,40,small,9,False,,human_save,clean_pass,True,False,0,2.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3348,refactor: centralize noUnusedVariables biome configuration,FunamaYukina,2025-09-05T07:46:06+00:00,2,15,17,small,4,False,,human_save,clean_pass,True,False,0,0.5,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3347,✨ Add comprehensive format tests to released package workflow,hoshinotsuyoshi,2025-09-05T06:51:48+00:00,17,1,18,small,1,False,,human_save,clean_pass,True,False,0,0.8,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3346,Enable noUnusedVariables rule for schema-bench package,FunamaYukina,2025-09-05T06:49:25+00:00,10,7,17,small,3,False,,human_save,clean_pass,True,False,0,1.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3345,chore: exclude @liam-hq/pglite-server from changeset releases,devin-ai-integration,2025-09-05T05:43:35+00:00,2,1,3,small,1,False,,human_save,clean_pass,True,False,0,0.1,rubber_stamp,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3314,feat: prevent unintended direct usage of internal packages,devin-ai-integration,2025-09-05T05:22:31+00:00,39,2,41,small,7,False,,human_save,clean_pass,True,False,1,27.1,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3332,Configure LangChain callbacks for integration tests,MH4GF,2025-09-05T02:47:54+00:00,8,0,8,small,1,False,,human_save,failed,True,False,0,18.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3337,Fix: Enable noUnusedVariables rule and fix all unused variable violations (ui package),liam-claude-code-action-bot,2025-09-05T02:41:07+00:00,4,5,9,small,2,False,,human_save,clean_pass,True,False,0,13.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3338,Fix: Enable noUnusedVariables rule and fix all unused variable violations (app package),liam-claude-code-action-bot,2025-09-05T02:38:55+00:00,4,2,6,small,2,False,,human_save,clean_pass,True,False,0,13.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3336,feat: move public design sessions page to simplified structure,devin-ai-integration,2025-09-05T02:35:34+00:00,4,4,8,small,3,False,,human_save,clean_pass,True,False,0,15.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3237,✨(schema-bench): Add recall metrics and entity extraction benchmark,NoritakaIkeda,2025-09-05T00:06:38+00:00,1100,195,1295,large,24,False,,human_save,failed,True,False,1,158.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3333,♻️ Simplify E2E test trigger condition for preview deployments,hoshinotsuyoshi,2025-09-04T11:40:42+00:00,1,1,2,small,1,False,,human_save,clean_pass,True,False,0,3.2,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3330,🔧 Exclude liam-assets from E2E test triggers,hoshinotsuyoshi,2025-09-04T08:12:58+00:00,1,1,2,small,1,False,,human_save,failed,True,False,0,0.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3326,feat(assets): Add CDN-based asset delivery to reduce CLI bundle size,hoshinotsuyoshi,2025-09-04T07:52:30+00:00,156,1,157,medium,13,False,,human_save,failed,True,False,1,1.4,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3311,Fix: Enable useUniqueElementIds rule and fix all static ID violations (app package),liam-claude-code-action-bot,2025-09-04T06:25:35+00:00,216,134,350,medium,19,False,,human_save,clean_pass,True,False,1,16.9,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3324,Add practical testing guidelines to test principles,MH4GF,2025-09-04T05:50:21+00:00,25,0,25,small,1,False,,human_save,clean_pass,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3318,📝(ci): Clarify Trusted Publisher configuration requirements in release workflow,hoshinotsuyoshi,2025-09-04T05:47:07+00:00,5,1,6,small,1,False,,human_save,failed,True,False,0,2.4,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3301,feat(agent): add integration tests for invokeSchemaDesignToolNode,devin-ai-integration,2025-09-04T05:42:17+00:00,150,0,150,medium,1,False,,human_save,failed,True,False,0,19.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3298,feat(agent): replace workflowAnnotation with custom qaAgentAnnotation,devin-ai-integration,2025-09-04T05:38:57+00:00,54,20,74,small,6,False,,human_save,clean_pass,True,False,1,19.3,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3315,Remove unused TRIGGER environment variables,devin-ai-integration,2025-09-04T04:51:01+00:00,1,6,7,small,3,False,,human_save,failed,True,False,0,2.1,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3277,feat: add integration tests for Lead Agent classifyMessage function,devin-ai-integration,2025-09-04T03:36:12+00:00,119,0,119,medium,1,False,,human_save,failed,True,False,0,44.0,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3309,Fix: Enable useUniqueElementIds rule and fix all static ID violations (docs package),liam-claude-code-action-bot,2025-09-04T03:17:16+00:00,10,2,12,small,4,False,,human_save,failed,True,False,1,14.0,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3296,🐛 Fix Vercel preview environment baseUrl undefined issue,hoshinotsuyoshi,2025-09-04T03:11:38+00:00,1,12,13,small,1,False,,human_save,clean_pass,True,False,0,18.5,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
liam-hq/liam,AI,3305,refactor(chat): remove timelineItems prop and migrate to messages-based scroll behavior,devin-ai-integration,2025-09-04T03:01:07+00:00,3,103,106,medium,4,False,,human_save,clean_pass,True,False,0,14.3,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
